"pokemonId","moveName"
"4-n1","たいあたり"
"4-n1","なきごえ"
"4-n1","つるのムチ"
"4-n1","せいちょう"
"4-n1","やどりぎのタネ"
"4-n1","はっぱカッター"
"4-n1","どくのこな"
"4-n1","ねむりごな"
"4-n1","タネばくだん"
"4-n1","とっしん"
"4-n1","あまいかおり"
"4-n1","こうごうせい"
"4-n1","なやみのタネ"
"4-n1","すてみタックル"
"4-n1","ソーラービーム"
"4-n1","マジカルリーフ"
"4-n1","ひかりのかべ"
"4-n1","しんぴのまもり"
"4-n1","ねむる"
"4-n1","いびき"
"4-n1","まもる"
"4-n1","ギガドレイン"
"4-n1","あまえる"
"4-n1","メロメロ"
"4-n1","にほんばれ"
"4-n1","からげんき"
"4-n1","てだすけ"
"4-n1","ウェザーボール"
"4-n1","タネマシンガン"
"4-n1","ベノムショック"
"4-n1","りんしょう"
"4-n1","グラスフィールド"
"4-n1","みねうち"
"4-n1","つるぎのまい"
"4-n1","のしかかり"
"4-n1","ドわすれ"
"4-n1","みがわり"
"4-n1","ヘドロばくだん"
"4-n1","こらえる"
"4-n1","ねごと"
"4-n1","エナジーボール"
"4-n1","リーフストーム"
"4-n1","パワーウィップ"
"4-n1","くさむすび"
"4-n1","ふるいたてる"
"4-n1","はなびらのまい"
"4-n1","どくどく"
"4-n1","ロケットずつき"
"4-n1","のろい"
"4-n1","しぜんのちから"
"4-n1","ねをはる"
"4-n1","グラススライダー"
"4-n1","くさのちかい"
"4-n10","たいあたり"
"4-n10","いとをはく"
"4-n10","むしくい"
"4-n10","エレキネット"
"4-n100","じゅうでん"
"4-n100","たいあたり"
"4-n100","でんきショック"
"4-n100","かいでんぱ"
"4-n100","スパーク"
"4-n100","ころがる"
"4-n100","いやなおと"
"4-n100","チャージビーム"
"4-n100","スピードスター"
"4-n100","エレキボール"
"4-n100","じばく"
"4-n100","ひかりのかべ"
"4-n100","でんじふゆう"
"4-n100","ほうでん"
"4-n100","だいばくはつ"
"4-n100","ジャイロボール"
"4-n100","ミラーコート"
"4-n100","とっしん"
"4-n100","こうそくいどう"
"4-n100","まもる"
"4-n100","どろぼう"
"4-n100","からげんき"
"4-n100","こらえる"
"4-n100","ボルトチェンジ"
"4-n100","あまごい"
"4-n100","イカサマ"
"4-n100","ねごと"
"4-n100","でんじは"
"4-n100","ねむる"
"4-n100","ちょうはつ"
"4-n100","みがわり"
"4-n100","10まんボルト"
"4-n100","てだすけ"
"4-n100","エレキフィールド"
"4-n100","ワイルドボルト"
"4-n100","かみなり"
"4-n100","テラバースト"
"4-n100","リサイクル"
"4-n100","きんぞくおん"
"4-n1000","おどろかす"
"4-n1000","ようせいのかぜ"
"4-n1000","つぶらなひとみ"
"4-n1000","メタルクロー"
"4-n1000","ほしがる"
"4-n1000","いわくだき"
"4-n1000","ドレインキッス"
"4-n1000","てんしのキッス"
"4-n1000","ぶんまわす"
"4-n1000","たたきつける"
"4-n1000","ラスターカノン"
"4-n1000","じゃれつく"
"4-n1000","ねこだまし"
"4-n1000","おだてる"
"4-n1000","はいよるいちげき"
"4-n1000","はたきおとす"
"4-n1000","うそなき"
"4-n1000","まもる"
"4-n1000","どろぼう"
"4-n1000","とびつく"
"4-n1000","からげんき"
"4-n1000","がんせきふうじ"
"4-n1000","なげつける"
"4-n1000","こらえる"
"4-n1000","イカサマ"
"4-n1000","ねごと"
"4-n1000","リフレクター"
"4-n1000","ひかりのかべ"
"4-n1000","ゆびをふる"
"4-n1000","でんじは"
"4-n1000","ねむる"
"4-n1000","いわなだれ"
"4-n1000","つるぎのまい"
